,question_id,poll_id,state,pollster,grade,sample_size,population,start_date,end_date,Biden,Trump
2615,133643,71368,Colorado,YouGov,B,800,lv,10/5/2020,10/9/2020,47,38
2616,132202,70683,Texas,Public Policy Polling,B,721,v,10/7/2020,10/8/2020,50,49
2617,132253,70704,Arizona,Trafalgar Group,C-,1087,lv,10/6/2020,10/8/2020,43.8,47.8
2618,134452,71760,Iowa,National Research Inc.,A/B,800,lv,10/5/2020,10/8/2020,47,45
2619,132440,70789,Florida,RMG Research,B/C,800,lv,10/4/2020,10/8/2020,48,46
2620,133022,71067,Arizona,OH Predictive Insights,B/C,608,lv,10/4/2020,10/8/2020,49,45
2621,133042,71067,Arizona,OH Predictive Insights,B/C,608,lv,10/4/2020,10/8/2020,50,47
2622,132288,70719,Michigan,Baldwin Wallace University,C/D,1134,lv,9/30/2020,10/8/2020,50.2,43.2
2623,132289,70720,Ohio,Baldwin Wallace University,C/D,1009,lv,9/30/2020,10/8/2020,45.4,47
2624,132290,70721,Pennsylvania,Baldwin Wallace University,C/D,1140,lv,9/30/2020,10/8/2020,49.6,44.5
2625,132291,70722,Wisconsin,Baldwin Wallace University,C/D,883,lv,9/30/2020,10/8/2020,49.2,42.5
2626,132266,70712,Georgia,Landmark Communications,B,600,lv,10/7/2020,10/7/2020,46.8,48.6
2627,132203,70684,Florida,Opinion Savvy/InsiderAdvantage,B-,400,lv,10/6/2020,10/7/2020,43,46
2628,132225,70692,Michigan,Emerson College,A-,716,lv,10/6/2020,10/7/2020,54.2,43.4
2629,132135,70662,Montana,Emerson College,A-,500,lv,10/5/2020,10/7/2020,43.6,56.4
2630,132260,70706,Arizona,Redfield & Wilton Strategies,,727,lv,10/4/2020,10/7/2020,49,43
2631,132265,70711,Wisconsin,Redfield & Wilton Strategies,,688,lv,10/4/2020,10/7/2020,51,41
2632,133240,71167,Hawaii,MRG Research,B/C,988,rv,10/2/2020,10/7/2020,61,28
2633,132116,70650,Florida,Ipsos,B-,678,lv,9/29/2020,10/7/2020,49,45
2634,132117,70651,Arizona,Ipsos,B-,633,lv,9/29/2020,10/7/2020,48,46
2635,132398,70777,Missouri,YouGov,B,931,lv,9/24/2020,10/7/2020,43.2,51.8
2636,132200,70682,Texas,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,10/5/2020,10/6/2020,44,51
2637,132261,70707,North Carolina,Redfield & Wilton Strategies,,938,lv,10/4/2020,10/6/2020,49,44
2638,132262,70708,Florida,Redfield & Wilton Strategies,,998,lv,10/4/2020,10/6/2020,49,44
2639,132263,70709,Pennsylvania,Redfield & Wilton Strategies,,927,lv,10/4/2020,10/6/2020,49,42
2640,132264,70710,Michigan,Redfield & Wilton Strategies,,700,lv,10/4/2020,10/6/2020,50,42
2641,132832,70987,Louisiana,Trafalgar Group,C-,1048,lv,10/4/2020,10/6/2020,35.9,54.1
2642,132066,70629,Iowa,Civiqs,B/C,756,lv,10/3/2020,10/6/2020,48,47
2643,132067,70630,Texas,Civiqs,B/C,895,lv,10/3/2020,10/6/2020,48,48
2644,134453,71761,Michigan,National Research Inc.,A/B,800,lv,10/3/2020,10/6/2020,51,42
2645,132099,70644,Ohio,Siena College/The New York Times Upshot,A+,661,lv,10/2/2020,10/6/2020,45,44
2646,132100,70645,Nevada,Siena College/The New York Times Upshot,A+,660,lv,10/2/2020,10/6/2020,48,42
2647,133057,71085,Maine,Pan Atlantic Research,B/C,600,lv,10/2/2020,10/6/2020,50.3,39.7
2648,132132,70660,Minnesota,SurveyUSA,A,929,lv,10/1/2020,10/6/2020,47,40
2649,132224,70691,Colorado,SurveyUSA,A,1021,lv,10/1/2020,10/6/2020,50,40
2650,132427,70703,West Virginia,Research America Inc.,B/C,450,lv,10/1/2020,10/6/2020,39,53
2651,132031,70615,Michigan,Ipsos,B-,709,lv,9/29/2020,10/6/2020,51,43
2652,132032,70616,North Carolina,Ipsos,B-,601,lv,9/29/2020,10/6/2020,47,47
2653,132198,70681,Arizona,Latino Decisions,B/C,600,lv,9/28/2020,10/6/2020,48,45
2654,132235,70695,Georgia,University of Georgia,B/C,1106,lv,9/27/2020,10/6/2020,46.4,47.5
2655,131666,70576,North Carolina,Public Policy Polling,B,911,v,10/4/2020,10/5/2020,50,46
2656,132039,70620,Pennsylvania,Emerson College,A-,688,lv,10/4/2020,10/5/2020,50.8,47.4
2657,132090,70639,Arizona,Data Orbital,A/B,550,lv,10/3/2020,10/5/2020,47.7,43.2
2658,134450,71758,Arizona,Basswood Research,B/C,800,lv,10/3/2020,10/5/2020,47.8,47.9
2659,132107,70647,Florida,Quinnipiac University,B+,1256,lv,10/1/2020,10/5/2020,51,40
2660,132108,70648,Iowa,Quinnipiac University,B+,1205,lv,10/1/2020,10/5/2020,50,45
2661,132109,70649,Pennsylvania,Quinnipiac University,B+,1211,lv,10/1/2020,10/5/2020,54,41
2662,132124,70656,Montana,Data for Progress,B-,737,lv,9/30/2020,10/5/2020,43,49
2663,132125,70657,North Carolina,Data for Progress,B-,1285,lv,9/30/2020,10/5/2020,51,44
2664,132126,70658,Texas,Data for Progress,B-,1949,lv,9/30/2020,10/5/2020,47,45
2665,132250,70702,New Jersey,Fairleigh Dickinson University (PublicMind),A/B,582,lv,9/30/2020,10/5/2020,53,38
2666,132251,70702,New Jersey,Fairleigh Dickinson University (PublicMind),A/B,736,rv,9/30/2020,10/5/2020,52,35
2667,131967,70584,Wisconsin,Ipsos,B-,601,lv,9/29/2020,10/5/2020,50,44
2668,131968,70585,Pennsylvania,Ipsos,B-,605,lv,9/29/2020,10/5/2020,50,45
2669,132008,70603,Arizona,HighGround Inc.,B/C,400,lv,9/28/2020,10/5/2020,45.8,44.8
2670,132009,70604,Arizona,Change Research,C-,296,lv,10/2/2020,10/4/2020,51,45
2671,132010,70605,Florida,Change Research,C-,560,lv,10/2/2020,10/4/2020,50,46
2672,132011,70606,Michigan,Change Research,C-,676,lv,10/2/2020,10/4/2020,51,43
2673,132012,70607,North Carolina,Change Research,C-,396,lv,10/2/2020,10/4/2020,49,47
2674,132013,70608,Pennsylvania,Change Research,C-,468,lv,10/2/2020,10/4/2020,50,46
2675,132014,70609,Wisconsin,Change Research,C-,442,lv,10/2/2020,10/4/2020,51,44
2676,132028,70614,North Carolina,East Carolina University,B/C,1232,lv,10/2/2020,10/4/2020,50.4,47.2
2677,131976,70590,Florida,University of North Florida,A/B,3142,lv,10/1/2020,10/4/2020,51,45
2678,131979,70591,Florida,Suffolk University,A,500,lv,10/1/2020,10/4/2020,45,45
2679,132210,70687,New Hampshire,Saint Anselm College,,1147,lv,10/1/2020,10/4/2020,53,41
2680,131997,70599,Pennsylvania,Monmouth University,A+,500,rv,9/30/2020,10/4/2020,54,42
2681,131998,70599,Pennsylvania,Monmouth University,A+,500,lv,9/30/2020,10/4/2020,54,43
2682,131999,70599,Pennsylvania,Monmouth University,A+,500,lv,9/30/2020,10/4/2020,53,45
2683,132105,70646,Wisconsin,Marquette University Law School,A/B,700,lv,9/30/2020,10/4/2020,47,42
2684,132106,70646,Wisconsin,Marquette University Law School,A/B,805,rv,9/30/2020,10/4/2020,46,41
2685,132148,70663,Maryland,Goucher College,,776,lv,9/30/2020,10/4/2020,61,30
2686,133505,71298,Alaska,Patinkin Research Strategies,,600,lv,9/30/2020,10/4/2020,46,49
2687,131811,70578,Utah,Y2 Analytics,B/C,1214,lv,9/26/2020,10/4/2020,40,50
2688,132015,70610,Maine,Critical Insights,C/D,500,rv,9/25/2020,10/4/2020,50,39
2689,132018,70610,Maine,Critical Insights,C/D,466,lv,9/25/2020,10/4/2020,51,40
2690,132052,70622,Alaska,Alaska Survey Research,B/C,676,lv,9/25/2020,10/4/2020,46,50
2691,132236,70694,Texas,YouGov,B,908,lv,9/25/2020,10/4/2020,45,50
2692,131638,70565,Arizona,Siena College/The New York Times Upshot,A+,655,lv,10/1/2020,10/3/2020,49,41
2693,131640,70566,Ohio,Trafalgar Group,C-,1035,lv,10/1/2020,10/3/2020,43.9,47.6
2694,135109,72068,Arizona,Patinkin Research Strategies,,604,lv,10/1/2020,10/3/2020,50,46
2695,131969,70580,Alabama,Auburn University at Montgomery,,1072,rv,9/30/2020,10/3/2020,37.2,56.8
2696,131975,70589,Michigan,Glengariff Group,B/C,600,lv,9/30/2020,10/3/2020,48,39.2
2697,131409,70501,Pennsylvania,Siena College/The New York Times Upshot,A+,706,lv,9/30/2020,10/2/2020,49,42
2698,131595,70548,Pennsylvania,YouGov,B,1187,lv,9/30/2020,10/2/2020,51,44
2699,131596,70549,Ohio,YouGov,B,1114,lv,9/30/2020,10/2/2020,47,47
2700,132088,70638,Missouri,Garin-Hart-Yang Research Group,B/C,600,lv,9/28/2020,10/2/2020,48,50
2701,132095,70642,Texas,EMC Research,,848,lv,9/27/2020,10/2/2020,49,49
2702,132121,70654,Florida,Saint Leo University,C/D,489,lv,9/27/2020,10/2/2020,49.9,43.9
2703,132329,70654,Florida,Saint Leo University,C/D,500,rv,9/27/2020,10/2/2020,49.2,43.4
2704,133220,71159,Arizona,Targoz Market Research,C/D,1045,lv,9/23/2020,10/2/2020,45,46
2705,132851,70992,Montana,Montana State University Bozeman,,1615,lv,9/14/2020,10/2/2020,44,51
2706,130623,70112,New Hampshire,Emerson College,A-,700,lv,9/30/2020,10/1/2020,53.1,45.3
2707,130657,70129,Michigan,Public Policy Polling,B,746,v,9/30/2020,10/1/2020,50,44
2708,131407,70499,Missouri,Remington Research Group,C-,980,lv,9/30/2020,10/1/2020,46,51
2709,131408,70500,Florida,Siena College/The New York Times Upshot,A+,710,lv,9/30/2020,10/1/2020,47,42
2710,131988,70593,New Mexico,Public Policy Polling,B,886,lv,9/30/2020,10/1/2020,53,39
2711,132070,70631,Maryland,Change Research,C-,650,v,9/29/2020,10/1/2020,61,32
2712,134454,71762,Ohio,OnMessage Inc.,B/C,800,lv,9/28/2020,10/1/2020,47,47.5
2713,135095,72060,Kansas,Fort Hays State University,C/D,417,a,9/21/2020,10/1/2020,35.7,46.2
2714,135096,72060,Kansas,Fort Hays State University,C/D,306,rv,9/21/2020,10/1/2020,37.6,52
2715,130607,70108,Georgia,Landmark Communications,B,500,lv,9/30/2020,9/30/2020,46.6,44.9
2716,132056,70625,West Virginia,Triton Polling & Research,,525,rv,9/29/2020,9/30/2020,38,56
2717,130641,70119,Arizona,Suffolk University,A,500,lv,9/26/2020,9/30/2020,50,46
2718,130990,70295,Wyoming,SurveyMonkey,D-,236,lv,9/1/2020,9/30/2020,33.86,64.92
2719,131041,70295,Wyoming,SurveyMonkey,D-,236,rv,9/1/2020,9/30/2020,32.8,65.2
2720,130991,70296,West Virginia,SurveyMonkey,D-,516,lv,9/1/2020,9/30/2020,36.03,62.28
2721,131042,70296,West Virginia,SurveyMonkey,D-,516,rv,9/1/2020,9/30/2020,35.89,62.38
2722,130992,70297,Wisconsin,SurveyMonkey,D-,3806,lv,9/1/2020,9/30/2020,53.45,44.3
2723,131043,70297,Wisconsin,SurveyMonkey,D-,3806,rv,9/1/2020,9/30/2020,52.94,44.06
2724,130993,70298,Washington,SurveyMonkey,D-,7953,lv,9/1/2020,9/30/2020,63.61,34.68
2725,131044,70298,Washington,SurveyMonkey,D-,7953,rv,9/1/2020,9/30/2020,62.86,34.99
2726,130994,70299,Vermont,SurveyMonkey,D-,427,lv,9/1/2020,9/30/2020,64.06,34.05
2727,131045,70299,Vermont,SurveyMonkey,D-,427,rv,9/1/2020,9/30/2020,62.15,35.33
2728,130995,70300,Virginia,SurveyMonkey,D-,2882,lv,9/1/2020,9/30/2020,56.28,41.66
2729,131046,70300,Virginia,SurveyMonkey,D-,2882,rv,9/1/2020,9/30/2020,56.61,40.6
2730,130996,70301,Utah,SurveyMonkey,D-,1192,lv,9/1/2020,9/30/2020,42.3,56.09
2731,131047,70301,Utah,SurveyMonkey,D-,1192,rv,9/1/2020,9/30/2020,42.68,55.55
2732,130997,70302,Texas,SurveyMonkey,D-,13395,lv,9/1/2020,9/30/2020,46.13,51.78
2733,131048,70302,Texas,SurveyMonkey,D-,13395,rv,9/1/2020,9/30/2020,48.32,48.54
2734,130998,70303,Tennessee,SurveyMonkey,D-,2329,lv,9/1/2020,9/30/2020,40.64,57.68
2735,131049,70303,Tennessee,SurveyMonkey,D-,2329,rv,9/1/2020,9/30/2020,42.59,55.12
2736,130999,70304,South Dakota,SurveyMonkey,D-,354,lv,9/1/2020,9/30/2020,40.74,58.23
2737,131050,70304,South Dakota,SurveyMonkey,D-,354,rv,9/1/2020,9/30/2020,38.45,60
2738,131000,70305,South Carolina,SurveyMonkey,D-,1833,lv,9/1/2020,9/30/2020,45.37,52.53
2739,131051,70305,South Carolina,SurveyMonkey,D-,1833,rv,9/1/2020,9/30/2020,47.67,49.53
2740,131001,70306,Rhode Island,SurveyMonkey,D-,351,lv,9/1/2020,9/30/2020,62.21,37.5
2741,131052,70306,Rhode Island,SurveyMonkey,D-,351,rv,9/1/2020,9/30/2020,58.84,40.58
2742,131002,70307,Pennsylvania,SurveyMonkey,D-,4613,lv,9/1/2020,9/30/2020,51.74,46.42
2743,131053,70307,Pennsylvania,SurveyMonkey,D-,4613,rv,9/1/2020,9/30/2020,52.15,45.04
2744,131003,70308,Oregon,SurveyMonkey,D-,2109,lv,9/1/2020,9/30/2020,60.59,37.54
2745,131054,70308,Oregon,SurveyMonkey,D-,2109,rv,9/1/2020,9/30/2020,59.54,37.94
2746,131004,70309,Oklahoma,SurveyMonkey,D-,1174,lv,9/1/2020,9/30/2020,35.17,63.08
2747,131055,70309,Oklahoma,SurveyMonkey,D-,1174,rv,9/1/2020,9/30/2020,35.88,61.8
2748,131005,70310,Ohio,SurveyMonkey,D-,4012,lv,9/1/2020,9/30/2020,46.89,51.09
2749,131056,70310,Ohio,SurveyMonkey,D-,4012,rv,9/1/2020,9/30/2020,47.64,49.69
2750,131006,70311,New York,SurveyMonkey,D-,10007,lv,9/1/2020,9/30/2020,64.03,33.54
2751,131057,70311,New York,SurveyMonkey,D-,10007,rv,9/1/2020,9/30/2020,63.66,32.87
2752,131007,70312,Nevada,SurveyMonkey,D-,1239,lv,9/1/2020,9/30/2020,51.37,46.72
2753,131058,70312,Nevada,SurveyMonkey,D-,1239,rv,9/1/2020,9/30/2020,52.6,44.96
2754,131008,70313,New Mexico,SurveyMonkey,D-,1015,lv,9/1/2020,9/30/2020,54.46,44.12
2755,131059,70313,New Mexico,SurveyMonkey,D-,1015,rv,9/1/2020,9/30/2020,54.23,43.12
2756,131009,70314,New Jersey,SurveyMonkey,D-,2952,lv,9/1/2020,9/30/2020,60.25,36.85
2757,131060,70314,New Jersey,SurveyMonkey,D-,2952,rv,9/1/2020,9/30/2020,60.33,35.75
2758,131010,70315,New Hampshire,SurveyMonkey,D-,637,lv,9/1/2020,9/30/2020,54.95,43.13
2759,131061,70315,New Hampshire,SurveyMonkey,D-,637,rv,9/1/2020,9/30/2020,54.25,43.38
2760,131011,70316,Nebraska,SurveyMonkey,D-,799,lv,9/1/2020,9/30/2020,40.76,57.13
2761,131062,70316,Nebraska,SurveyMonkey,D-,799,rv,9/1/2020,9/30/2020,41.42,56.01
2762,131012,70317,North Dakota,SurveyMonkey,D-,249,lv,9/1/2020,9/30/2020,33.65,63.33
2763,131063,70317,North Dakota,SurveyMonkey,D-,249,rv,9/1/2020,9/30/2020,35.04,62.1
2764,131013,70318,North Carolina,SurveyMonkey,D-,3475,lv,9/1/2020,9/30/2020,52.21,45.64
2765,131064,70318,North Carolina,SurveyMonkey,D-,3475,rv,9/1/2020,9/30/2020,53.74,43.58
2766,131014,70319,Montana,SurveyMonkey,D-,480,lv,9/1/2020,9/30/2020,40.52,57.32
2767,131065,70319,Montana,SurveyMonkey,D-,480,rv,9/1/2020,9/30/2020,39.25,58.16
2768,131015,70320,Mississippi,SurveyMonkey,D-,782,lv,9/1/2020,9/30/2020,44.05,54.86
2769,131066,70320,Mississippi,SurveyMonkey,D-,782,rv,9/1/2020,9/30/2020,49.36,49.11
2770,131016,70321,Missouri,SurveyMonkey,D-,2157,lv,9/1/2020,9/30/2020,44.95,52.91
2771,131067,70321,Missouri,SurveyMonkey,D-,2157,rv,9/1/2020,9/30/2020,45.93,50.96
2772,131017,70322,Minnesota,SurveyMonkey,D-,2808,lv,9/1/2020,9/30/2020,54.68,43.48
2773,131068,70322,Minnesota,SurveyMonkey,D-,2808,rv,9/1/2020,9/30/2020,53.87,43.88
2774,131018,70323,Michigan,SurveyMonkey,D-,3297,lv,9/1/2020,9/30/2020,52.68,44.43
2775,131069,70323,Michigan,SurveyMonkey,D-,3297,rv,9/1/2020,9/30/2020,53.11,43.6
2776,131019,70324,Maine,SurveyMonkey,D-,729,lv,9/1/2020,9/30/2020,59.77,38.31
2777,131070,70324,Maine,SurveyMonkey,D-,729,rv,9/1/2020,9/30/2020,57.55,40.36
2778,131020,70325,Maryland,SurveyMonkey,D-,2364,lv,9/1/2020,9/30/2020,67.11,31
2779,131071,70325,Maryland,SurveyMonkey,D-,2364,rv,9/1/2020,9/30/2020,67.95,29.9
2780,131021,70326,Massachusetts,SurveyMonkey,D-,2665,lv,9/1/2020,9/30/2020,66.01,31.77
2781,131072,70326,Massachusetts,SurveyMonkey,D-,2665,rv,9/1/2020,9/30/2020,65,32.06
2782,131022,70327,Louisiana,SurveyMonkey,D-,2475,lv,9/1/2020,9/30/2020,38.11,59.92
2783,131073,70327,Louisiana,SurveyMonkey,D-,2475,rv,9/1/2020,9/30/2020,41.96,55.7
2784,131023,70328,Kentucky,SurveyMonkey,D-,1479,lv,9/1/2020,9/30/2020,39.26,59.43
2785,131074,70328,Kentucky,SurveyMonkey,D-,1479,rv,9/1/2020,9/30/2020,38.85,59.34
2786,131024,70329,Kansas,SurveyMonkey,D-,1135,lv,9/1/2020,9/30/2020,47.13,51.9
2787,131075,70329,Kansas,SurveyMonkey,D-,1135,rv,9/1/2020,9/30/2020,48.07,50.65
2788,131025,70330,Indiana,SurveyMonkey,D-,2367,lv,9/1/2020,9/30/2020,44.74,52.62
2789,131076,70330,Indiana,SurveyMonkey,D-,2367,rv,9/1/2020,9/30/2020,45.1,51.95
2790,131026,70331,Illinois,SurveyMonkey,D-,8392,lv,9/1/2020,9/30/2020,61.06,36.34
2791,131077,70331,Illinois,SurveyMonkey,D-,8392,rv,9/1/2020,9/30/2020,61.08,35.51
2792,131027,70332,Idaho,SurveyMonkey,D-,761,lv,9/1/2020,9/30/2020,35.01,63.81
2793,131078,70332,Idaho,SurveyMonkey,D-,761,rv,9/1/2020,9/30/2020,34.66,63.93
2794,131028,70333,Iowa,SurveyMonkey,D-,1276,lv,9/1/2020,9/30/2020,46.35,51.91
2795,131079,70333,Iowa,SurveyMonkey,D-,1276,rv,9/1/2020,9/30/2020,46,51.82
2796,131029,70334,Hawaii,SurveyMonkey,D-,474,lv,9/1/2020,9/30/2020,65.62,33.33
2797,131080,70334,Hawaii,SurveyMonkey,D-,474,rv,9/1/2020,9/30/2020,64.6,33.77
2798,131030,70335,Georgia,SurveyMonkey,D-,3468,lv,9/1/2020,9/30/2020,49.08,48.43
2799,131081,70335,Georgia,SurveyMonkey,D-,3468,rv,9/1/2020,9/30/2020,51.72,44.8
2800,131031,70336,Florida,SurveyMonkey,D-,12962,lv,9/1/2020,9/30/2020,50.52,47.19
2801,131082,70336,Florida,SurveyMonkey,D-,12962,rv,9/1/2020,9/30/2020,51.3,45.59
2802,131032,70337,Delaware,SurveyMonkey,D-,395,lv,9/1/2020,9/30/2020,61.24,37.16
2803,131083,70337,Delaware,SurveyMonkey,D-,395,rv,9/1/2020,9/30/2020,60.97,37.34
2804,131033,70338,District of Columbia,SurveyMonkey,D-,343,lv,9/1/2020,9/30/2020,86.34,12.04
2805,131084,70338,District of Columbia,SurveyMonkey,D-,343,rv,9/1/2020,9/30/2020,84.38,13.61
2806,131034,70339,Connecticut,SurveyMonkey,D-,1415,lv,9/1/2020,9/30/2020,61.25,37.07
2807,131085,70339,Connecticut,SurveyMonkey,D-,1415,rv,9/1/2020,9/30/2020,61.25,36.04
2808,131035,70340,Colorado,SurveyMonkey,D-,2717,lv,9/1/2020,9/30/2020,56.97,41.45
2809,131086,70340,Colorado,SurveyMonkey,D-,2717,rv,9/1/2020,9/30/2020,56.8,41
2810,131036,70341,California,SurveyMonkey,D-,20346,lv,9/1/2020,9/30/2020,63.3,34.78
2811,131087,70341,California,SurveyMonkey,D-,20346,rv,9/1/2020,9/30/2020,63.34,33.9
2812,131037,70342,Arizona,SurveyMonkey,D-,7100,lv,9/1/2020,9/30/2020,50.97,47.45
2813,131088,70342,Arizona,SurveyMonkey,D-,7100,rv,9/1/2020,9/30/2020,51.77,46
2814,131038,70343,Arkansas,SurveyMonkey,D-,771,lv,9/1/2020,9/30/2020,37.67,61.58
2815,131089,70343,Arkansas,SurveyMonkey,D-,771,rv,9/1/2020,9/30/2020,40.35,58.7
2816,131039,70344,Alabama,SurveyMonkey,D-,1354,lv,9/1/2020,9/30/2020,39.02,58.71
2817,131090,70344,Alabama,SurveyMonkey,D-,1354,rv,9/1/2020,9/30/2020,42.24,54.78
2818,131040,70345,Alaska,SurveyMonkey,D-,563,lv,9/1/2020,9/30/2020,44.72,53.49
2819,131091,70345,Alaska,SurveyMonkey,D-,563,rv,9/1/2020,9/30/2020,43.39,53.7
2820,130630,70115,New York,Siena College,A-,504,lv,9/27/2020,9/29/2020,61,29
2821,130483,70049,Georgia,Civiqs,B/C,969,lv,9/26/2020,9/29/2020,50,47
2822,130536,70072,Kansas,Civiqs,B/C,677,lv,9/26/2020,9/29/2020,42,52
2823,130548,70076,Oregon,Civiqs,B/C,944,lv,9/26/2020,9/29/2020,56,39
2824,131966,70583,North Dakota,DFM Research,B/C,460,a,9/26/2020,9/29/2020,37,51
2825,131993,70596,Arizona,Strategies 360,B/C,800,lv,9/24/2020,9/29/2020,49,45
2826,132092,70640,Florida,Cherry Communications,B/C,604,lv,9/23/2020,9/29/2020,49,44
2827,130494,70054,California,SurveyUSA,A,558,lv,9/26/2020,9/28/2020,59,32
2828,130509,70057,Michigan,Trafalgar Group,C-,1042,lv,9/26/2020,9/28/2020,48.7,47.1
2829,130462,70042,Arizona,Susquehanna Polling & Research Inc.,C,500,lv,9/25/2020,9/28/2020,47,46
2830,130683,70143,Wisconsin,Trafalgar Group,C-,1084,lv,9/25/2020,9/28/2020,47.2,44.3
2831,132002,70600,New Hampshire,American Research Group,B,600,lv,9/25/2020,9/28/2020,53,44
2832,130520,70066,New Hampshire,University of New Hampshire,B-,972,lv,9/24/2020,9/28/2020,53,44
2833,132163,70670,South Carolina,GBAO,B/C,800,lv,9/24/2020,9/28/2020,44,49
2834,130554,70079,Arizona,Data for Progress,B-,808,lv,9/23/2020,9/28/2020,50,46
2835,130557,70079,Arizona,Data for Progress,B-,808,lv,9/23/2020,9/28/2020,49,45
2836,130555,70080,Iowa,Data for Progress,B-,743,lv,9/23/2020,9/28/2020,45,50
2837,130556,70080,Iowa,Data for Progress,B-,743,lv,9/23/2020,9/28/2020,44,47
2838,130558,70081,Maine,Data for Progress,B-,718,lv,9/23/2020,9/28/2020,53,39
2839,130559,70081,Maine,Data for Progress,B-,718,lv,9/23/2020,9/28/2020,55,41
2840,130560,70082,South Carolina,Data for Progress,B-,824,lv,9/23/2020,9/28/2020,43,47
2841,130561,70082,South Carolina,Data for Progress,B-,824,lv,9/23/2020,9/28/2020,45,50
2842,130600,70106,North Carolina,ALG Research,B/C,822,v,9/22/2020,9/28/2020,50,47
2843,130426,70017,Pennsylvania,Siena College/The New York Times Upshot,A+,711,lv,9/25/2020,9/27/2020,49,40
2844,130662,70131,Georgia,Garin-Hart-Yang Research Group,B/C,400,lv,9/24/2020,9/27/2020,50,47
2845,130663,70132,Iowa,Garin-Hart-Yang Research Group,B/C,400,lv,9/24/2020,9/27/2020,47,49
2846,130664,70133,North Carolina,Garin-Hart-Yang Research Group,B/C,400,lv,9/24/2020,9/27/2020,49,47
2847,130665,70134,Ohio,Garin-Hart-Yang Research Group,B/C,400,lv,9/24/2020,9/27/2020,47,49
2848,130666,70135,Texas,Garin-Hart-Yang Research Group,B/C,400,lv,9/24/2020,9/27/2020,47,49
2849,130477,70047,Georgia,Quinnipiac University,B+,1125,lv,9/23/2020,9/27/2020,50,47
2850,130526,70070,South Carolina,Quinnipiac University,B+,1123,lv,9/23/2020,9/27/2020,47,48
2851,130655,70128,Wisconsin,Redfield & Wilton Strategies,,663,lv,9/23/2020,9/27/2020,48,43
2852,131632,70561,Delaware,University of Delaware,,847,lv,9/21/2020,9/27/2020,54,33
2853,130401,70003,Texas,Public Policy Polling,B,612,v,9/25/2020,9/26/2020,48,48
2854,130390,70001,Pennsylvania,IBD/TIPP,A/B,909,rv,9/24/2020,9/26/2020,48.9,43.6
2855,130391,70001,Pennsylvania,IBD/TIPP,A/B,774,lv,9/24/2020,9/26/2020,49.7,44.7
2856,130434,70023,Illinois,Victory Research,B/C,1208,lv,9/23/2020,9/26/2020,52.9,39.8
2857,130437,70025,Wisconsin,Susquehanna Polling & Research Inc.,C,500,lv,9/23/2020,9/26/2020,48,46
2858,130440,70027,Florida,Susquehanna Polling & Research Inc.,C,500,lv,9/23/2020,9/26/2020,46,42
2859,130539,70073,Iowa,RABA Research,B/C,780,lv,9/23/2020,9/26/2020,48,46
2860,130650,70123,Arizona,Redfield & Wilton Strategies,,871,lv,9/23/2020,9/26/2020,47,44
2861,130651,70124,North Carolina,Redfield & Wilton Strategies,,1097,lv,9/23/2020,9/26/2020,47,45
2862,130654,70127,Michigan,Redfield & Wilton Strategies,,785,lv,9/23/2020,9/26/2020,51,42
2863,130668,70137,Georgia,Redfield & Wilton Strategies,,789,lv,9/23/2020,9/26/2020,45,44
2864,130435,70024,Pennsylvania,ABC News/The Washington Post,A+,568,lv,9/21/2020,9/26/2020,54,45
2865,130436,70024,Pennsylvania,ABC News/The Washington Post,A+,702,rv,9/21/2020,9/26/2020,54,44
2866,130354,69994,Nevada,Rasmussen Reports/Pulse Opinion Research,C+,750,lv,9/23/2020,9/25/2020,49,48
2867,130491,70051,New Hampshire,Rasmussen Reports/Pulse Opinion Research,C+,850,lv,9/23/2020,9/25/2020,56,42
2868,130652,70125,Florida,Redfield & Wilton Strategies,,1073,lv,9/23/2020,9/25/2020,48,43
2869,130653,70126,Pennsylvania,Redfield & Wilton Strategies,,1015,lv,9/23/2020,9/25/2020,50,44
2870,130351,69991,Georgia,YouGov,B,1164,lv,9/22/2020,9/25/2020,46,47
2871,130352,69992,North Carolina,YouGov,B,1213,lv,9/22/2020,9/25/2020,48,46
2872,130353,69993,South Carolina,YouGov,B,1080,lv,9/22/2020,9/25/2020,42,52
2873,130422,70014,Wisconsin,Trafalgar Group,C-,1189,lv,9/22/2020,9/25/2020,47.7,44.9
2874,133632,71360,Virginia,Cygnal,A/B,600,lv,9/22/2020,9/25/2020,51.5,41.4
2875,130466,70044,North Carolina,University of Massachusetts Lowell,A/B,921,lv,9/18/2020,9/25/2020,47,47
2876,130467,70044,North Carolina,University of Massachusetts Lowell,A/B,921,lv,9/18/2020,9/25/2020,48,49
2877,130470,70046,Texas,University of Massachusetts Lowell,A/B,882,lv,9/18/2020,9/25/2020,46,49
2878,130471,70046,Texas,University of Massachusetts Lowell,A/B,882,lv,9/18/2020,9/25/2020,46,50
